"","comid","agrc","frst","shrb","urbn","wtnd","agrc_t","frst_t","shrb_t","urbn_t","wtnd_t","p_ant","p_frt","p_shb","p_ant_t","p_frt_t","p_shb_t","hl","hrl","ht","hrt","X","rsp_loc","FromNode","ToNode","Hydrosq","rch_lgt","rch_slp","rvr_lgt","rvr_slp","cat_are","wsd_are","rch_are","rch_lgtm","crsp_mss","csar_rch","clgt_rch","crsp_sta","crsp_wsa","rch_wdt","d50m","order","bkf_wdt","doc_annual","do_annual","nitrates","res_time","hz_exchng","aer_resp","anb_resp"
"1583",23103752,46.67,0,0,53.33,0,77.2235151269857,0,14.3073965395123,8.46908833350197,0,100,0,0,85.6926034604877,0,14.3073965395123,0,0,0.410504620239126,0.373657408053206,1873,0,50020340,50020345,50078237,0.059,0.02,6.93,0.01443,0.01,8.64,135.5709651,59,6264.016594,10685.26996,6931,0.586229138,0.000725002,2.29757501580061,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1584",23103756,10.2610261026103,0,86.1486148614862,3.59035903590359,0,10.2610261026103,0,86.1486148614862,3.59035903590359,0,13.8513851385139,0,86.1486148614862,13.8513851385139,0,86.1486148614862,0.402256494989634,0.366149640904986,0.402256494989634,0.366149640904986,1874,0.00104970588424936,50155903,50020350,50218802,4.073,0.04,4.07,0.009828,2.66,2.66,5030.241327,4073,5.280273921,5030.241327,4073,0.001049706,1.99e-06,1.23582844463736,5.47843e-05,1,0.368810983396156,0.853878539866636,9.65053765012846,5.74598099648694,1977651.3723653,2.99e-08,0.00104481492851384,4.89095573552412e-06
"1585",23103758,30.15,0,67.9,1.95,0,42.037555763046,0,55.7111733582322,2.25127087872186,0,32.1,0,67.9,44.2888266417678,0,55.7111733582322,0.627620932845047,0.57128519252769,0.68660942043047,0.624978827847332,1875,0.00669939580776269,50020341,50020350,50106150,3.165,0.02,17.76,0.012387,3.23,11.81,8571.061901,3165,177.958053,28297.66688,17761,0.006288789,1.51e-05,2.70843860855942,8.80169e-05,2,0.668372179374933,2.08694554147996,9.94647382852274,3.62453853487258,7623272.05164643,6.85999999999998e-08,0.00661637618783355,8.30196199291388e-05
"1586",23103760,43.8061653964282,0,56.1938346035718,0,0,20.6355382619974,0,79.3644617380026,0,0,43.8061653964282,0,56.1938346035718,20.6355382619974,0,79.3644617380026,0.685454718157385,0.623927772543295,0.509087618890358,0.463391520504057,1876,0.0101105258921559,50020342,50019635,50070121,1,0.04,23.38,0.050898,0.45,9.56,2423.226359,1000,189.9036648,22496.74802,23375,0.008441383,1.99e-05,2.42326638546577,0.0001277483,3,0.625969034900074,1.70019645096348,10.1710057413118,2.65836727902618,2336631.49559233,1.274e-07,0.0100327693855436,7.77565066123875e-05
"1587",23103764,0,31.013101310131,56.4656465646565,4.82048204820482,7.7007700770077,0,52.9435402853124,35.1316053847699,9.44343982318666,2.48141450673096,4.82048204820482,38.7138713871387,56.4656465646565,9.44343982318666,55.4249547920434,35.1316053847699,0.836277670384278,0.761212739935879,0.917436809349901,0.835086971821647,1877,1.44644038873541,50020343,50020330,50089359,1.205,0.02,8.4,0.053571,1.34,12.2,3320.521985,1205,30421.19949,13462.13439,8397,2.259760496,0.002493541,2.75515632911908,0.00176770289999535,2,0.675012330961939,0.781818181818182,9.83974329257615,0.317332039324516,47179.08711102,2.75550800758242e-05,1.44078354148953,0.00565684724588211
"1588",23103768,0,62.9147890208931,33.3060221220811,0,3.77918885702581,0,62.9147890208931,33.3060221220811,0,3.77918885702581,0,66.6939778779189,33.3060221220811,0,66.6939778779189,33.3060221220811,0.636324693553101,0.579207696943334,0.636324693553101,0.579207696943334,1879,1.6553888537403,50155905,50019622,50218800,2.158,0.05,2.16,0.023148,2.32,2.32,2481.234938,2158,4107.40866,2481.234938,2158,1.655388854,0.001770435,1.14999324145678,0.00136251886184653,1,0.341526148087975,0.781818181818182,10.9035508999304,0.15931648671339,42558.2714133568,1.68918345312496e-05,1.65066279252004,0.00472606122025541
"1589",23103770,86.0787464845319,0,3.93732422659703,9.98392928887103,0,66.1032481417371,0,24.9872721718766,8.90947968638631,0,96.062675773403,0,3.93732422659703,75.0127278281234,0,24.9872721718766,0.165947137199826,0.151051593825707,0.562195271930713,0.511732189535477,1880,0.00411541711534686,50020344,50020338,50137222,2.638,0.02,3.96,0.010101,2.04,4.98,4534.93871,2638,224.6885971,6250.269777,3956,0.035948624,4.51e-05,1.71915483496337,1.90272e-05,1,0.494985019998482,3.18436239449754,9.68713653776298,1.32856957725117,6253715.8514505,3.16999999999999e-08,0.0038671800832603,0.000248237032086566
"1590",23103772,93.82,0,0.69,5.49,0,78.1720756243049,0,13.517338995046,8.31058538064907,0,99.31,0,0.69,86.482661004954,0,13.517338995046,0.0412121537437363,0.0375129189513248,0.396104095700204,0.360549485733876,1881,0.00838373449855824,50020345,50020384,50070120,1.182,0.02,8.11,0.014797,0.52,9.17,2801.607922,1182,6287.504531,13486.87788,8113,0.466194221,0.00068566,2.37071662354146,2.85941e-05,2,0.617531701109859,3.63763700729257,9.29837703741765,1.44991153278822,8024113.3357627,4.82999999999998e-08,0.0072956147414457,0.00108811975711254
"1591",23103774,0,0,100,0,0,15.9602359624208,0,82.9036486781735,1.13611535940572,0,0,0,100,17.0963513218265,0,82.9036486781735,0,0,0.457410701067094,0.416353162790151,1882,0.00718184546761642,50020346,50020362,50089358,2.232,0.03,23.12,0.021194,1.8,17.77,7496.0143,2232,332.3533074,37410.95016,23121,0.008883851,1.87e-05,3.35830002739808,0.0001254793,3,0.750491476782195,1.22612151304066,10.0071407730945,3.43455732222673,4769278.27058193,1.30100000000001e-07,0.00714238195318903,3.94635144273915e-05
"1592",23103778,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,1884,0.00164915972954151,50155906,50020348,50218799,1.958,0.07,1.96,0.035714,1.87,1.87,2008.62044,1958,3.312535942,2008.62044,1958,0.00164916,1.77e-06,1.02660469239882,0.0001040812,1,0.29801227784675,0.781818181818182,10.636533238014,0.861309535637794,1129010.34317183,5.00000000000001e-08,0.00164347516428313,5.68456525838235e-06
"1593",23103780,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,1885,0.0979296937584877,50155907,50020359,50218798,1.818,0.06,1.82,0.032967,1.43,1.43,1621.665225,1818,158.8091789,1621.665225,1818,0.097929694,0.000111055,0.891414651552041,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"1594",23103782,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,1886,0.0136379938897649,50020348,50020359,50063854,0.444,0.02,23.25,0.019785,1.48,28.76,1921.043805,444,4452.53704,46025.5894,23246,0.096740468,0.000154817,4.32700786902291,0.0002978435,2,0.847143829672498,0.781818181818182,10.4750975112753,0.648861852469822,1509477.27282827,4.39399999999999e-07,0.0135896667958389,4.83270939260066e-05
"1595",23103788,0,60.650235972732,31.1693759832197,8.11746198217095,0.0629260618772942,0,60.650235972732,31.1693759832197,8.11746198217095,0.0629260618772942,8.11746198217095,60.7131620346093,31.1693759832197,8.11746198217095,60.7131620346093,31.1693759832197,0.870158461539364,0.79205236507439,0.870158461539364,0.79205236507439,1889,1.29301336701831,50155909,50019682,50218796,1.813,0.06,1.81,0.033149,1.4,1.4,1595.67382,1813,2063.227579,1595.67382,1813,1.293013367,0.001473734,0.881521930202465,0.00131074602144669,1,0.239556988388094,0.781818181818182,10.8284668708474,0.237401361206016,26920.3409885835,1.46661788468256e-05,1.28904704986797,0.00396631715034307
"1596",23103790,0,0,100,0,0,34.6300298446022,0,62.9515282494597,2.41844190593805,0,0,0,100,37.0484717505403,0,62.9515282494597,0,0,0.659213151609544,0.600041669303311,1890,0.00291317754095412,50020350,50020351,50089357,1.064,0.02,22.9,0.012227,0.56,15.03,3271.309417,1064,192.7682321,36599.21762,22898,0.005267004,1.28e-05,3.07493740867743,6.98679e-05,2,0.716795025467166,1.8111566722612,9.96968394098545,3.73529179495289,15179266.5901099,3.75999999999999e-08,0.00288644502573832,2.6732515215802e-05
"1597",23103792,5.64,0,94.36,0,0,5.64,0,94.36,0,0,5.64,0,94.36,5.64,0,94.36,0.216944883309881,0.197471742804636,0.216944883309881,0.197471742804636,1891,0.000539631593151622,50155910,50020351,50218795,2.131,0.04,2.13,0.018779,2.17,2.17,2366.317409,2131,1.276939633,2366.317409,2131,0.000539632,5.88e-07,1.1102373153863,4.0157e-05,1,0.328236966003005,0.781818181818182,9.66162501985891,5.08588286041137,1988273.80848673,1.57999999999999e-08,0.000537238456541489,2.39313661013323e-06
"1598",23103794,0,0,100,0,0,29.0190456686463,0,69.0149498259267,1.96600450542699,0,0,0,100,30.9850501740733,0,69.0149498259267,0,0,0.618980995734981,0.563420782854519,1892,0.0038953173284276,50020351,50020362,50078236,1.709,0.02,26.74,0.012715,1.08,18.27,5824.520053,1709,216.7335256,44790.05508,26738,0.004838876,1.19e-05,3.40771317226097,8.25728e-05,2,0.75609803115987,1.59495354816931,9.98662643521315,3.64019799943238,12609030.5125451,5.59999999999999e-08,0.00386628128559948,2.903604282812e-05
"1599",23103796,0,30.25,67.75,1.24,0.76,0,30.25,67.75,1.24,0.76,1.24,31.01,67.75,1.24,31.01,67.75,0.681302285155428,0.620148065138973,0.681302285155428,0.620148065138973,1893,0.720910799295658,50155911,50019505,50218794,1.955,0.2,1.96,0.102041,1.31,1.31,1661.334463,1955,1197.673955,1661.334463,1955,0.720910799,0.000914255,0.851225009558595,0.000613083384999091,1,0.226171956296693,0.781818181818182,9.32177879055632,0.282967857726558,42694.0376450859,7.98498575260523e-06,0.717759357309776,0.00315144198588143
"1600",23103800,0,0,100,0,0,39.7278225806452,0,58.0745967741935,2.19758064516129,0,0,0,100,41.9254032258064,0,58.0745967741935,0,0,0.680050079291113,0.619008258241462,1895,0.0323122081317149,50020352,50019668,50089356,2.053,0.04,24,0.013333,1.33,12.16,5646.957431,2053,438.1610772,33881.98855,24004,0.012931976,3.6e-05,2.75039764194175,0.0002019758,2,0.674315012276449,1.95034333641599,9.85324453246449,5.93226292162086,1182280.03064857,3.69199999999996e-07,0.0319547518249422,0.000357456306772716
"1601",23103810,0,39.7038005009256,51.072634215398,8.60285309811608,0.620712185560274,0,39.7038005009256,51.072634215398,8.60285309811608,0.620712185560274,8.60285309811608,40.3245126864859,51.072634215398,8.60285309811608,40.3245126864859,51.072634215398,0.920434007947566,0.837815139555233,0.920434007947566,0.837815139555233,1900,1.91188304432358,50155914,50020370,50218791,2.934,0.06,2.93,0.020478,2.54,2.54,3540.63858,2934,6769.286868,3540.63858,2934,1.911883044,0.002665074,1.20616185849431,0.00122042893839282,1,0.359979356316006,0.781818181818182,10.5523906875445,0.273053558022186,51619.8920648563,1.87531776003284e-05,1.90557684755835,0.00630619676522398
"1602",23103812,0,70.5529447055294,18.9281071892811,8.87911208879112,1.63983601639836,0,68.18,24.7,5.11,2.01,8.87911208879112,72.1927807219278,18.9281071892811,5.11,70.19,24.7,0.765293297459517,0.696599979222253,0.745814108619051,0.678869257436789,1901,2.33775772356517,50020356,50020330,50137219,0.994,0.06,4.38,0.091324,0.77,2.96,1299.075502,994,5858.198157,3859.843764,4382,1.517729347,0.001979121,1.30733552897236,0.00125711735767004,2,0.390399216907635,0.911863852877426,10.3365698058279,0.263780610647422,25806.8413197423,1.92412383892053e-05,2.32904935364548,0.0087083699196919
"1603",23103814,0,11.6933867735471,88.1462925851703,0.160320641282565,0,0,11.6933867735471,88.1462925851703,0.160320641282565,0,0.160320641282565,11.6933867735471,88.1462925851703,0.160320641282565,11.6933867735471,88.1462925851703,0.372491310291679,0.339056202205116,0.372491310291679,0.339056202205116,1902,0.673378853494644,50155915,50020311,50218790,2.563,0.13,2.56,0.050781,2.23,2.23,2886.139139,2563,1943.465065,2886.139139,2563,0.673378853,0.000871509,1.12629117439517,0.000607757418339689,1,0.333577544489556,0.781818181818182,9.91495207239642,0.405788277694854,72451.1470061767,7.44192610142327e-06,0.670739171571035,0.00263968192360896
"1604",23103816,0,17.886097487739,76.9592633370033,5.15463917525773,0,0,17.886097487739,76.9592633370033,5.15463917525773,0,5.15463917525773,17.886097487739,76.9592633370033,5.15463917525773,17.886097487739,76.9592633370033,0.662246715305318,0.602802937975676,0.662246715305318,0.602802937975676,1903,1.18958575097764,50155916,50019507,50218789,1.998,0.13,2,0.065,2.08,2.08,2169.232577,1998,2580.488164,2169.232577,1998,1.189585751,0.001240619,1.08575694502479,0.000809264811289451,1,0.319646058660278,0.781818181818182,10.7550422815156,0.368190078851814,43716.8989389968,1.37680138894223e-05,1.18572329051237,0.00386246046527214
"1605",23103820,38.0674383492703,0,60.3120281831907,1.620533467539,0,38.0674383492703,0,60.3120281831907,1.620533467539,0,39.6879718168093,0,60.3120281831907,39.6879718168093,0,60.3120281831907,0.671726200193744,0.611431536969338,0.671726200193744,0.611431536969338,1904,0.00105642342214912,50155917,50020364,50218788,2.92,0.03,2.92,0.010274,1.79,1.79,2931.035132,2920,3.096414164,2931.035132,2920,0.001056423,1.73e-06,1.0032482618924,2.36522e-05,1,0.289712946564295,1.89786654528054,8.77136352977795,1.74626572043471,2265769.36635335,1.19e-08,0.00103953549905559,1.68879230935329e-05
"1606",23103822,0,51.4627375613923,43.5618193465727,4.72987401238522,0.245569079649797,0,51.4627375613923,43.5618193465727,4.72987401238522,0.245569079649797,4.72987401238522,51.7083066410421,43.5618193465727,4.72987401238522,51.7083066410421,43.5618193465727,0.84735832362417,0.771298785171478,0.84735832362417,0.771298785171478,1905,1.45903992945991,50155918,50020370,50218787,7.113,0.05,7.11,0.007032,8.89,8.89,16594.40205,7113,24211.89519,16594.40205,7113,1.459039929,0.002723498,2.3323329134088,0.00105512163009597,1,0.611486579664724,0.781818181818182,10.6715028157829,0.214545149891844,197552.057665252,1.61079771554192e-05,1.4544729914493,0.00456693801061228
"1607",23103828,92.66,0,7.34,0,0,92.66,0,7.34,0,0,92.66,0,7.34,92.66,0,7.34,0.262346201941966,0.238797803964143,0.262346201941966,0.238797803964143,1908,0.0022340789480147,50155919,50020363,50218786,1.317,0.04,1.32,0.030303,0.48,0.48,659.3089382,1317,1.472948219,659.3089382,1317,0.002234079,3.07e-06,0.501826006123658,1.58777e-05,1,0.0242833314336717,3.72488373908542,9.66963920241662,3.39982474328086,1196058.00495673,1.19e-08,0.00196499645442363,0.000269082493591063
"1608",23103830,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,1909,0.0025486414596618,50155920,50020365,50218785,1.781,0.08,1.78,0.044944,1.56,1.56,1660.271553,1781,4.231436915,1660.271553,1781,0.002548641,2.71e-06,0.933189653456671,0.0001097045,1,0.261492492999171,0.781818181818182,10.2180541759348,0.943753957684282,896332.680198711,7.28999999999993e-08,0.00253901360107674,9.62785858506595e-06
"1609",23103832,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,1910,0.0223491024999099,50020359,50020365,50058886,1.04,0.02,26.1,0.02069,1.15,31.34,4708.45141,1040,4716.575882,52355.70604,26104,0.090087141,0.000150497,4.52717463859673,0.0003156878,2,0.864442157834508,0.781818181818182,10.4333622528476,0.64786126341925,1739663.94782162,6.98300000000006e-07,0.022269183800624,7.9918699285895e-05
"1610",23103834,2.35498839907193,0,95.9744779582367,1.67053364269142,0,2.35498839907193,0,95.9744779582367,1.67053364269142,0,4.02552204176334,0,95.9744779582367,4.02552204176334,0,95.9744779582367,0.168754405539184,0.153606879587858,0.168754405539184,0.153606879587858,1911,0.000397719097989565,50155921,50019241,50218784,2.445,0.02,2.45,0.008163,2.43,2.43,2883.319501,2445,1.146751231,2883.319501,2445,0.000397719,4.72e-07,1.17837870614274,1.92255e-05,1,0.351187561990204,0.781818181818182,9.9930362625009,1.96966754698384,3337454.40905307,1.16e-08,0.000396096083460737,1.62301452882778e-06
"1611",23103838,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,1912,0.00106537758058504,50155922,50020390,50218783,2.066,0.05,2.07,0.024155,0.88,0.88,1424.140542,2066,1.517247405,1424.140542,2066,0.001065378,1.72e-06,0.690396987981612,2.73472e-05,1,0.146325829134771,0.781818181818182,8.4593034467434,6.67703970047129,1374158.30440715,3.07999999999997e-08,0.00105903815911918,6.3394214658603e-06
"1612",23103840,1.68,0,97.8,0.52,0,40.7934054611025,0,58.4750128799588,0.731581658938691,0,2.2,0,97.8,41.5249871200412,0,58.4750128799588,0.105723887714203,0.0962340297889585,0.678712422986404,0.617790671001171,1913,0.00535850420274573,50020360,50020390,50137217,2.404,0.03,7.71,0.015564,1.55,5.45,4335.405737,2404,40.7650883,9994.640166,7714,0.004078695,7.48e-06,1.80273443705636,7.85274e-05,2,0.51325691504049,1.97378043378581,9.21379180861846,5.01317770126967,5040690.20147596,5.76999999999998e-08,0.00527949827792707,7.90059248186662e-05
"1613",23103842,65.7974530018193,1.77885587224581,26.2886597938144,6.13503133212048,0,65.7974530018193,1.77885587224581,26.2886597938144,6.13503133212048,0,71.9324843339398,1.77885587224581,26.2886597938144,71.9324843339398,1.77885587224581,26.2886597938144,0.659874679292448,0.60064381774979,0.659874679292448,0.60064381774979,1914,0.213058486580849,50155923,50020382,50218782,1.235,0.02,1.24,0.016129,1.59,1.59,1163.485606,1235,247.8904824,1163.485606,1235,0.213058487,0.000155906,0.942592986490281,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"1614",23103844,21.7793003218104,0,76.7985051385861,1.42219453960345,0,35.0777789224271,0,63.4696610693314,1.45256000824148,0,23.2014948614139,0,76.7985051385861,36.5303389306686,0,63.4696610693314,0.541699587344927,0.493076213448923,0.656408667131874,0.59748891752127,1915,0.0189477523560209,50020361,50019667,50137216,9.858,0.04,13.9,0.009353,8.82,11.05,25782.35047,9858,514.6161945,28976.82694,13898,0.017759577,4.66e-05,2.61524876692299,0.000159269370061986,2,0.655082711679454,1.81654225148675,10.0783551950212,3.41356999856323,1898979.18835138,2.18384458754273e-07,0.0187798429702614,0.000167909385759494
"1615",23103846,26.4987146529563,0,72.5244215938303,0.976863753213367,0,26.4987146529563,0,72.5244215938303,0.976863753213367,0,27.4755784061697,0,72.5244215938303,27.4755784061697,0,72.5244215938303,0.587931884689058,0.535158664028627,0.587931884689058,0.535158664028627,1916,0.00167635996779733,50155924,50020364,50218781,3.831,0.03,3.83,0.007833,4.35,4.35,6134.529259,3831,10.28367927,6134.529259,3831,0.00167636,2.36e-06,1.60101547235563,3.72261e-05,1,0.467902614329632,1.50299985937312,9.81618858324787,2.71073808182104,3723236.0971668,2.49000000000002e-08,0.00166411268314774,1.22472846495882e-05
"1616",23103848,0,0,100,0,0,22.6455026455026,0,75.7883597883598,1.56613756613757,0,0,0,100,24.2116402116402,0,75.7883597883598,0,0,0.553507207618117,0.503823972594695,1917,0.0132766334999526,50020362,50019240,50070119,0.814,0.02,50.67,0.016775,0.28,36.32,3982.758602,814,601.9644593,86183.76384,50673,0.006984662,1.66e-05,4.8926111081598,0.0001792146,3,0.89406108211237,1.4305279348018,10.085342488215,3.50421814508582,3840178.79710007,2.41999999999999e-07,0.0131930859905708,8.3547509381858e-05
"1617",23103850,100,0,0,0,0,94.05,0,5.95,0,0,100,0,0,94.05,0,5.95,0,0,0.225589532744327,0.205340441820306,1918,0.00401862882416203,50020363,50020377,50137215,0.395,0.05,1.71,0.052632,0.11,0.59,220.8406094,395,2.360424658,880.1495476,1712,0.002681845,4e-06,0.559389619525868,2.34549e-05,1,0.0664332180144226,4.23923484875774,9.69291084291766,3.43762245682656,1093757.18461847,2e-08,0.00326175864656929,0.000756870177592733
"1618",23103852,79.1187143597719,0,18.3514774494557,2.52980819077242,0,79.1187143597719,0,18.3514774494557,2.52980819077242,0,81.6485225505443,0,18.3514774494557,81.6485225505443,0,18.3514774494557,0.47668146833163,0.433894171081529,0.47668146833163,0.433894171081529,1919,0.00358609097950337,50155925,50020366,50218780,3.088,0.04,3.09,0.012945,2.58,2.58,3757.609287,3088,13.47512877,3757.609287,3088,0.003586091,5.22e-06,1.21612305271878,5.68834e-05,1,0.363153285378526,3.33676857069706,10.0255196690344,3.30330105883543,1967720.06143368,2.41000000000001e-08,0.00336185776160982,0.000224233217893549
"1619",23103854,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,1920,0.476677387952805,50155926,50020380,50218779,0.193,0,0.19,0,0.57,0.57,106.2452927,193,50.64472863,106.2452927,193,0.476677388,8.89e-05,0.549328274263196,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"1620",23103856,5.17278617710583,0,94.6436285097192,0.183585313174946,0,25.0826446280992,0,73.9359504132231,0.981404958677686,0,5.35637149028078,0,94.6436285097192,26.0640495867769,0,73.9359504132231,0.208877605315716,0.190128589922243,0.573725790136684,0.522227719509886,1921,0.00457708412172704,50020364,50020385,50137214,1.247,0.02,8,0.01,1.58,7.72,2700.727853,1247,25.74155201,11766.29224,7998,0.002187737,3.33e-06,2.16536678618087,3.59423e-05,2,0.583115492621748,1.44932580111991,9.5646242030199,2.10799752485501,7171804.80792618,7.11000000000006e-08,0.00454294580555034,3.41383161766987e-05
"1621",23103858,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,1922,0.15401117646804,50155927,50020367,50218778,3.371,0.07,3.37,0.020772,2.65,2.65,4161.028786,3371,640.8449387,4161.028786,3371,0.154011176,0.000241828,1.23338077019625,0.000336535114046069,1,0.368606779008515,0.781818181818182,10.5960038316694,0.706760650291174,230595.022377826,1.92683329075899e-06,0.153475743406165,0.000535433061874896
"1622",23103860,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,1923,0.0397143343609899,50020365,50020373,50054781,0.647,0.02,28.53,0.022433,0.42,33.32,3024.848679,647,4840.937171,57040.82627,28532,0.084867936,0.000145286,4.67554571872704,0.0004102477,2,0.876701476951286,0.781818181818182,10.4368695311095,0.651714651780424,1043818.90467912,1.32709999999999e-06,0.0395724992020299,0.000141835158959979
"1623",23103862,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,1924,0.00135115119124562,50155928,50020368,50218777,1.963,0.07,1.96,0.035714,1.2,1.2,1595.920745,1963,2.156330216,1595.920745,1963,0.001351151,1.8e-06,0.812822646076138,9.7882e-05,1,0.209287551880941,0.781818181818182,10.2454334728251,0.798420107026218,959158.125627469,3.76999999999997e-08,0.00134609630226289,5.05488898273543e-06
"1624",23103864,0,53.2266900405391,42.9933165333626,3.72521091267667,0.0547825134217158,0,53.2266900405391,42.9933165333626,3.72521091267667,0.0547825134217158,3.72521091267667,53.2814725539608,42.9933165333626,3.72521091267667,53.2814725539608,42.9933165333626,0.820929038405996,0.747241813034187,0.820929038405996,0.747241813034187,1925,1.8843491110705,50155929,50019681,50218776,2.093,0.07,2.09,0.033493,1.77,1.77,2089.216091,2093,3936.812485,2089.216091,2093,1.884349111,0.002224188,0.997332349369746,0.00129574571504713,1,0.287583396211938,0.781818181818182,10.6958418238057,0.228055617309256,31160.5842654763,1.65555902440351e-05,1.87843674483141,0.00591236623908719
"1625",23103866,100,0,0,0,0,79.537919602155,0,17.9859096560298,2.47617074181517,0,100,0,0,82.0140903439702,0,17.9859096560298,0,0,0.471179760964007,0.428886301222096,1926,0.0088765738165937,50020366,50020377,50137213,0.205,0.03,3.29,0.021277,0.05,2.63,252.0484237,205,15.71245521,4009.65771,3293,0.003918652,5.97e-06,1.22847225669096,4.08809e-05,1,0.367102902017275,3.86517398023755,10.0232797010241,3.20850212724236,2186281.40711362,5.20000000000001e-08,0.00780236242620538,0.00107421139038832
"1626",23103868,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,1927,0.0156301943308103,50155930,50020371,50218775,2.858,0.06,2.86,0.020979,2.32,2.32,3284.741378,2858,51.34114607,3284.741378,2858,0.015630194,2.21e-05,1.14999324145678,0.0002356758,1,0.341370220286709,0.781818181818182,10.8792214389852,0.83292814865525,336925.125513356,4.94900000000004e-07,0.0155788833417982,5.13109890121529e-05
"1627",23103870,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,1928,0.072398038699148,50020367,50020371,50106146,0.747,0.02,9.22,0.015184,0.6,11.45,1990.392422,747,3441.837033,17220.06083,9218,0.199873686,0.000300597,2.66466162807171,0.0005414849,2,0.662184977282785,0.781818181818182,10.5479615938914,0.642680495689298,329938.782258959,2.34740000000002e-06,0.0721455307990387,0.000252507900109282
"1628",23103872,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,1929,0.0508417396262298,50020368,50020348,50070118,3.179,0.02,20.84,0.017754,5.48,25.41,12887.34054,3179,4423.02532,42095.92516,20844,0.105070154,0.000174066,4.05393120999457,0.0004698667,2,0.8222981358912,0.781818181818182,10.4338766444285,0.63868680247255,637478.090421845,1.60180000000002e-06,0.050660483610444,0.000181256015785802
"1629",23103874,0.221518987341772,1.49789029535865,98.2383966244726,0,0.0421940928270042,0.221518987341772,1.49789029535865,98.2383966244726,0,0.0421940928270042,0.221518987341772,1.54008438818565,98.2383966244726,0.221518987341772,1.54008438818565,98.2383966244726,0.0952729663887501,0.0867211912441406,0.0952729663887501,0.0867211912441406,1930,0.446224134421549,50155931,50020209,50218774,5.963,0.08,5.96,0.013423,16.84,16.84,19463.98819,5963,8685.301283,19463.98819,5963,0.446224134,0.000515754,3.26460645494942,0.000559132422050738,1,0.739624975637837,0.781818181818182,10.6680734375502,0.58110173795327,295030.233828053,5.5836556204421e-06,0.444707463695802,0.00151667072574688
"1630",23103878,0,47.9498746867168,42.1553884711779,6.63659147869674,3.25814536340852,0,48.825288338317,45.0128150363093,5.6386159760786,0.523280649295173,6.63659147869674,51.2080200501253,42.1553884711779,5.6386159760786,49.3485689876121,45.0128150363093,0.886885756723824,0.807278205306651,0.869972707795342,0.791883284730088,1932,10.9069591729313,50020370,50020393,50137211,0.809,0.03,10.86,0.012891,0.75,12.18,2227.391899,809,55275.25457,22362.43253,10856,2.471790781,0.004538198,2.75277790633542,0.00347763622250255,2,0.674686227860199,0.781818181818182,10.7309912197244,0.230341994749166,28292.6956893002,9.69830737313474e-05,10.8729412980684,0.0340178748629069
"1631",23103880,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,1933,0.0498127769029722,50020371,50020372,50089354,0.374,0.02,12.45,0.017671,0.11,13.87,1102.597745,374,3548.101634,21607.39996,12450,0.164207709,0.000255811,2.94764132116628,0.0004277797,2,0.700775775594473,0.781818181818182,10.656786591404,0.656829039186166,644830.183335602,1.51959999999999e-06,0.0496431618819562,0.00016961502101596
"1632",23103882,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,1934,0.0547763536105241,50020372,50020368,50078235,1.144,0.02,15.7,0.017834,3.16,18.73,3949.364666,1144,3765.654178,27612.66387,15702,0.136374172,0.000201049,3.45261057975782,0.0004785907,2,0.761002885219136,0.781818181818182,10.4699881103759,0.645050617928504,553379.591497682,1.67770000000001e-06,0.0545824570820084,0.000193896528515707
"1633",23103884,91.55,0,0,8.45,0,91.55,0,0,8.45,0,100,0,0,100,0,0,0,0,0,0,1935,1.59925746917725,50155932,50020374,50218773,0.885,0.02,0.89,0.022472,1.18,1.18,713.8072186,885,1141.561526,713.8072186,885,1.599257469,0.000967425,0.80566385489445,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
