"COMID","StreamOrde","TotDASqKM","logQ_m3_div_s","logDA_km2","logw_m","length_m","logwbkf_m","logd_m","logdbkf_m","logSlope","logK_m_div_s","D50_m","pred_annual_DOC","pred_annual_DO","no3_conc_mg_l","logRT_total_hz_s","logq_hz_total_m_s","totco2g_m2_day","totco2_o2g_m2_day","totco2_ang_m2_day"
"23765163",2,3.0078,-0.983881132851437,0.478248954996697,0.12004155732077,529,0.393731900074842,-0.897787636787995,-0.364752926020615,-0.978928017645611,-1.94405082312064,0.00602687721850588,0.781818181818182,10.4832161879335,0.51705312486843,3.61300642128663,-3.71974179284768,20.5250323380783,20.4529416290349,0.0720907090434272
"23765165",1,4.4847,-0.829370392036583,0.651733396610382,0.211361841632684,3304,0.473957988423361,-0.829916213350167,-0.310671092920351,-0.922958319667944,-2.75750099516982,0.00393758829384898,0.781818181818182,10.8194580633986,0.501910767030158,4.51082239841163,-4.22030842778033,5.61467997890669,5.59632398546933,0.0183559934373631
"23765167",1,1.8045,-1.21350136112131,0.256356886395526,0.00324003550857291,1623,0.291120204559959,-0.984597326175981,-0.43392529494623,-0.705026717003945,-2.62572962910068,0.00354889916206958,1.2258931136163,10.9379927507887,0.357786957984324,3.99529557294649,-4.11288009417954,12.1521390783197,12.1025201731494,0.0496189051702779
"23765169",1,5.9922,-0.828955473988867,0.777586300259973,0.2776094130913,3985,0.532157363959255,-0.780679431101691,-0.271437858813653,-1.44570228672852,-2.60079410777324,0.0017128072977733,2.51601588898885,9.86157655328321,0.487781995964086,4.88040245429545,-4.35948117235229,13.1845762070564,12.9080516006723,0.276524606384128
"23765171",1,11.0277,-0.539866175674566,1.0424849429509,0.417049118112474,3771,0.654657005507792,-0.677044501460693,-0.18885867166692,-1.40422201908808,-2.54281087832711,0.00248382453729821,0.948177685910125,10.3689272883539,0.510613530950646,4.86957843228023,-4.16891972226002,7.09178091018364,7.06352558974527,0.0282553204383727
"23765173",1,4.0392,-0.874197175516182,0.60629535768743,0.187443762325839,1607,0.452945636588759,-0.847692703052294,-0.324835893063,-1.04400570655559,-2.38304128632549,0.00387955577760914,1.26726892588888,10.771313481594,0.387216487545956,4.18485742073711,-3.95494374361641,18.0867973795236,18.0072816946541,0.0795156848694842
"23765175",1,19.4265,-0.36077293432037,1.28839456243161,0.546493212102295,6736,0.768375369383565,-0.580838549368939,-0.1121990999821,-1.33857172634825,-2.83524288567783,0.00321383364464219,2.75021897193643,10.7968838422045,0.580614357155992,5.2298112818356,-4.35549039086757,13.8743937255913,13.6177255993026,0.256668126288708
"23765177",1,4.1247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23765179",1,1.8333,-1.18963947206932,0.263233538439489,0.00685982881065578,2064,0.294300241278464,-0.981907009405726,-0.431781575635868,-0.677208723326439,-2.73520329662642,0.00357500806678533,1.00040183163877,10.4979057127112,0.394572738267868,4.06921019016388,-4.19658941497499,7.68536607360927,7.65512376821083,0.0302423053984371
"23765181",1,7.5186,-0.87891731125959,0.876136980368427,0.329485397144538,10668,0.577731108184649,-0.74212395673955,-0.240715787241111,-3.20769237563384,-4.40422499329776,3.34212e-05,4.19335099431402,9.09312497391622,1.68332789278657,8.34470397292619,-7.01999662841625,0.0384888275052096,0.0307685604594504,0.00772026704575924
"23765183",1,3.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23765185",1,8.4762,-0.70032076757945,0.928201195546029,0.356891422078363,3799,0.601807666795799,-0.721755142372717,-0.224485350811785,-2.46941742032872,-3.41356888940754,0.0004088051,4.02179803308382,9.86340741979515,1.25890648698015,6.61126243783429,-5.98142431653275,0.406002431562117,0.346441978973112,0.0595604525890048
"23765187",1,8.7129,-0.618127630775157,0.940162729562892,0.363187840806556,4618,0.607339154668109,-0.717075493289689,-0.220756476510594,-1.27758780519957,-2.70168736517016,0.00248039607155307,2.07284737773427,9.91630473784458,0.527766784369762,4.88660012968134,-4.28786072269646,12.6624235612138,12.510662521258,0.151761039955789
"23765189",1,1.9998,-1.13198070073111,0.300986564044174,0.0267326024137892,1469,0.31175873807168,-0.967137087646921,-0.420012492514886,-0.632979136839208,-2.59578055539351,0.00542727045940652,0.81732126484689,10.3760543612967,0.358290350044624,3.92247833468315,-4.00870124326508,9.77221030378161,9.73718637882221,0.0350239249594006
"23765191",1,1.1799,-1.34492222460621,0.0718452011294091,-0.0938848674547315,1605,0.205794681269196,-1.05678288106937,-0.491444747822405,-0.845572892185269,-2.53896395717301,0.00203399574767722,0.781818181818182,10.3602318800537,0.466940891388114,3.99269828056259,-4.15413195128833,6.83594043635984,6.81143321152913,0.0245072248307084
"23765193",1,1.6785,-1.23981773352174,0.224921345584031,-0.0133072842262823,2396,0.276583163364978,-0.996895690610395,-0.443724972967435,-0.882914728304384,-2.69765952265805,0.0018562166275747,0.781818181818182,10.6660840902996,0.528811977275872,4.23674225527287,-4.29382771927603,4.8573306920961,4.84089203083641,0.0164386612596864
"23765195",1,1.2888,-1.29777916380276,0.110185527411162,-0.0737029452944852,1355,0.223524769195122,-1.04178319317553,-0.479492580278531,-0.825980045640023,-2.46609713339629,0.00249649813901617,0.781818181818182,9.88630488315337,0.450313550714708,3.89683591694498,-4.05118323688034,8.57077421599965,8.53672877732917,0.0340454386704793
"23765197",1,2.2302,-1.29413267316996,0.34834381147937,0.0516609317774214,2595,0.333658608061975,-0.948609756166821,-0.405249400564309,-1.68697013028217,-2.80106247136568,0.0009763527,3.54372611280956,9.53643328652133,1.00702512174746,5.11116699421853,-5.13140845589971,2.61862407816169,2.348471106045,0.270152972116686
"23765199",1,3.5892,-0.805072940690186,0.554997659078943,0.160441223205326,1317,0.429223545648729,-0.867761637221695,-0.340827376471442,-0.681765089974475,-2.43796254813162,0.0119290866978013,0.846695604481712,11.8191196351429,0.282491773156388,3.89235586243186,-3.75182226997274,18.55384912718,18.5043946169016,0.049454510278416
"23765201",2,9.4077,-0.379752365154847,0.973483459835176,0.380727503347139,1617,0.622747982259773,-0.704039595727669,-0.210369111743467,-1.11553362403702,-2.21769252785786,0.0118088239482821,0.928972469779744,11.3359215238367,0.294844506778464,4.24356269088482,-3.66199319001767,23.2994712824206,23.2278508198882,0.0716204625323998
"23765203",1,4.4136,-0.695902303318642,0.644792970949683,0.207708478606667,2979,0.470748460254423,-0.832631480311593,-0.312834692979222,-0.710757305671885,-2.75339168774807,0.00979695574246561,0.959547621486972,11.2019777966907,0.263480777374678,4.28803830809606,-4.03866127546015,10.7386823290027,10.70454561649,0.0341367125127449
"23765205",1,6.7311,-0.798837449570765,0.828086042662761,0.304191916922797,1305,0.555510448292921,-0.760922677383683,-0.255695129265408,-2.22943515929421,-3.0917526749388,0.0006459046,3.18773989717468,9.63380676416993,1.09267193037233,5.88870241064878,-5.65101404319214,0.709048098487425,0.665059372150077,0.0439887263373478
"23765207",1,7.8192,-0.747031930187043,0.893162321684097,0.338447347824337,2217,0.58560430144538,-0.735463220323363,-0.235408327650399,-2.59525862351902,-3.7399281347685,0.0002570751,3.8206763800625,9.53278585984755,1.16473806946271,7.00878086076609,-6.40022606085361,0.143155697830166,0.123189078797978,0.019966619032188
"23765209",1,8.1261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23765211",1,0.1854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23765213",1,0.1665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23765215",1,2.5902,-0.981399781272835,0.413333299039911,0.0858706766174227,1629,0.363712325399736,-0.923184253963475,-0.384989655186741,-0.710198879108317,-2.56104386465704,0.00639146950491775,1.25232343486009,10.3156015282383,0.399887450956282,3.99971933350392,-3.95497319965312,17.2150878235388,17.1309297442607,0.0841580792781146
"23765217",1,9.3735,-0.569500678582881,0.97190178372309,0.379894926599037,4961,0.622016552476637,-0.70465838664622,-0.210862181566075,-1.05361150824794,-2.84352734020027,0.0044466042579637,2.82832611343346,10.3217117184959,0.42035986079703,4.82899882157664,-4.28502646676774,17.4667538384027,17.0295158785286,0.437237959874142
"23765219",1,0.1062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23765221",1,4.6737,-0.681490546006749,0.669660832034381,0.220798644637467,2732,0.482248345788033,-0.822902555293677,-0.305082415575276,-0.816934251477262,-2.65924611700141,0.00834485272340915,0.781818181818182,11.3404129887281,0.284703925184818,4.27598412812874,-3.99815959547631,9.48927555651574,9.46246388808672,0.0268116684290107
"23765223",1,0.7722,-1.50302356544057,-0.11227020271197,-0.190801172274952,1246,0.120652414230671,-1.12881340108715,-0.548840664353028,-0.560638501556447,-2.606253376053,0.00282904868334021,1.43630008649597,10.5862442899978,0.275757910085794,3.7452503699716,-4.11713403066643,14.7238805097842,14.6495399187291,0.0743405910550933
"23765225",1,3.8304,-0.819601329882054,0.583244128726317,0.175309851279479,2537,0.442285833819273,-0.856710916620389,-0.332021855676112,-0.880438957774457,-2.63230357728915,0.00524746740410758,0.781818181818182,10.9225351468001,0.40275490865049,4.29841182363986,-4.0641476395951,7.72641188464003,7.70201127575057,0.0244006088894601
"23765227",1,1.5507,-1.24131567093817,0.190527786887353,-0.0314116717405998,1785,0.260678217348182,-1.01035130542941,-0.454446780070108,-0.765414616555802,-2.62155198939595,0.00281948312312177,1.66333356690623,10.1544145812472,0.342524330263708,4.04756066452586,-4.1515721174066,14.9139108763513,14.808701518691,0.105209357660291
"23765229",1,5.0553,-0.626372671695784,0.703746933315467,0.238741189981129,3354,0.498011111298282,-0.809567225808085,-0.294456455003096,-0.79094375687233,-2.74645065413662,0.00921284265168289,0.781818181818182,11.8623965743738,0.269431467715802,4.37377984951425,-4.04788684993617,8.13110065560391,8.11040270227671,0.0206979533271917
"23765231",1,6.6591,-0.830118244520442,0.823415536761008,0.301733414460782,4782,0.553350621073713,-0.762749895160637,-0.257151107220609,-1.88950355519627,-2.46244375149547,0.0015799038,3.71771095060407,9.50113390404743,0.853901183340748,5.17056356364429,-4.72782177154938,6.28973562514459,5.50212421355023,0.787611411594361
"23765233",1,5.8995,-0.584450612527718,0.770815205465428,0.274045183953578,3396,0.52902614110059,-0.783328451525531,-0.273548671790767,-0.968373796707874,-2.65814815205594,0.0067779257586256,1.54360656516535,10.5324422441107,0.278467705351788,4.46603182198001,-4.04238444387226,16.9624452864857,16.867872039771,0.0945732467147397
"23765235",1,1.9998,-1.07315629335359,0.300986564044174,0.0267326024137892,2110,0.31175873807168,-0.967137087646921,-0.420012492514886,-0.594817483257753,-2.74160886802477,0.00584691418957727,0.781818181818182,10.64340494572,0.24916429154529,3.99451536514427,-4.11833568588832,7.44587427440018,7.4220070670363,0.0238672073638773
"23765237",1,6.0759,-0.807671392341672,0.783610617428145,0.280780546776058,7342,0.534943247217013,-0.778322568697234,-0.269559845292469,-0.993301768554469,-3.10842851651379,0.00226171925584009,3.31450396883266,10.191624100149,0.875802315177228,4.96478935765598,-4.60636902839869,10.185033662927,9.62651426935086,0.558519393576111
"23765239",1,2.6874,-0.905787477589234,0.429332312828331,0.0942923798795642,1677,0.371110904094978,-0.916925042501876,-0.38000214170661,-0.800742133280042,-2.48809960432324,0.00638473062505113,0.781818181818182,12.111946852172,0.25264052884327,4.03187565928918,-3.89937145296234,11.6873707964522,11.6591325050932,0.0282382913589783
"23765241",1,2.4921,-0.939429078282311,0.396565465184899,0.0770442750064679,1937,0.355958213804755,-0.929744247259658,-0.390216839718244,-0.765000325398986,-2.5755575330728,0.00591888360420444,0.781818181818182,11.9625323159397,0.273293769879108,3.99916274991351,-4.08315892737181,8.92980026412926,8.90744994393706,0.022350320192195
"23765243",2,7.2144,-0.48088425598958,0.858200217962495,0.32004368452,1966,0.569436437653506,-0.749141263791071,-0.246307372168395,-1.14381035599312,-2.30254741290495,0.00785007841371699,0.781818181818182,11.534138926479,0.256235102091284,4.29038480037501,-3.82888287078282,14.1829696996914,14.1447746963907,0.0381950033007144
"23765245",1,8.5599,-0.597006397528788,0.932468691113851,0.359137784374188,2833,0.603781126048204,-0.720085592071189,-0.223155006865986,-1.66176190384677,-2.26037034131606,0.00249377533175485,0.781818181818182,10.6745646426359,0.38187855095426,4.74820464911841,-4.30061842102501,5.52802007468606,5.50972406882442,0.0182960058616395
"23765247",1,1.917,-1.08946834822796,0.282622112878063,0.0170657591734255,2191,0.303266287290386,-0.974321717320185,-0.425737404571296,-0.705033983559554,-2.69817639579668,0.00433040338799785,1.79306859636687,10.9508292312871,0.227380937142852,4.08534813862439,-4.13131702175109,17.7797209031715,17.6746891602201,0.105031742951413
"23765249",1,3.4452,-0.818223516593867,0.537214438544131,0.151080333317363,2703,0.420999878970169,-0.874718874678304,-0.346371096446088,-0.896090488219221,-2.6311274288621,0.00504185116942315,0.781818181818182,10.9881668120705,0.26836394697696,4.28499338216266,-4.0690094499348,7.99726373803754,7.97318129220479,0.0240824458327445
"23765251",1,6.2838,-0.541574653471219,0.798222353917485,0.288472002667351,2906,0.541700293852523,-0.772606094368023,-0.265004800000848,-0.838306099699016,-2.65038878194155,0.0109107431235235,1.57633843423192,11.0858203436308,0.268403703984814,4.34741406153739,-3.94451056595778,21.402916621252,21.2980932672711,0.104823353980891
"23765253",1,13.0599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23765255",2,11.8305,-0.581484848271579,1.07300309988171,0.4331135371559,3721,0.668769812001513,-0.665105040246058,-0.17934497781367,-1.90358049549823,-2.29269929690122,0.00212286852318402,3.79925444285188,9.60813672174932,1.0981824826683,5.09972877862636,-4.48642204118798,18.0519692531673,15.6726652634012,2.37930398976608
"23765257",1,1.3923,-1.40275870576263,0.143732823138692,-0.056044021213236,1642,0.239038369641691,-1.02865865754001,-0.46903458620316,-1.00512408029729,-2.52211903407901,0.00185568001502363,3.18087896314767,10.4749454678722,0.548386784888904,4.13337601526461,-4.27492054039024,23.9276136957474,23.01242123682,0.915192458927462
"23765259",1,0.7092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23765261",1,4.7313,-0.970693158511264,0.67498048645775,0.223598851675427,5023,0.484708365036924,-0.820821374356885,-0.30342407288194,-1.77227470818005,-2.55271964035173,0.00142744059429674,3.16436975184347,9.67313998407412,0.600227656467048,5.08536631899153,-4.79592545514733,5.75198883039539,5.42073587122244,0.331252959172953
"23765263",2,15.3306,-0.4402365014489,1.18555915234883,0.492361793752953,286,0.720820196032465,-0.621070316441664,-0.144256888147335,-2.59903397099247,-3.25593885897536,0.0005114685,3.61151784732387,9.61500450458114,0.616381152455592,6.70714585158105,-5.77116351247207,0.599981121773905,0.539018920767563,0.0609622010063425
"23765265",3,58.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23765267",1,4.2903,-0.708351382623893,0.632487661366367,0.201231100236352,2686,0.465057996921778,-0.837445623286337,-0.316670735489889,-0.741665320511689,-2.69301895814184,0.00935043994417666,1.07918267958041,11.6373890873003,0.231622543433532,4.23895789650714,-4.0004553965504,12.9057448636154,12.8661836342337,0.039561229381683
"23765269",1,4.5945,-0.920999160430479,0.662238255862254,0.216891482934316,4709,0.478815852094537,-0.825806451623763,-0.307396320614224,-0.837605073075054,-3.01404533722096,0.00303141250493983,3.11253682660878,10.5171658413071,0.734841273501356,4.67553571756178,-4.47068371163978,12.9740613601906,12.5244293059634,0.449632054227215
"23765271",1,2.6091,-1.16738210901971,0.416490724794322,0.0875327104857315,1985,0.365172444331273,-0.921948990566317,-0.38400536310051,-1.00306387238203,-2.58876292466856,0.0019049918619874,3.28343835398969,9.97891932517642,0.453564746235158,4.31581342033022,-4.22825507312216,24.8356397501906,23.4500108334954,1.38562891669525
"23765273",1,3.1869,-0.77394938172944,0.503368436197436,0.133264173387561,2387,0.405348144732487,-0.887960271714206,-0.356922208859759,-0.842512043569855,-2.56815567970284,0.00698177910522656,0.781818181818182,11.2131202481754,0.258794838098076,4.14726845264815,-3.95508995414072,10.5615325352619,10.5312345503361,0.0302979849257633
"23765275",1,4.5531,-0.623986147109503,0.658307188847892,0.214822212894527,3778,0.476997970752183,-0.827344382550633,-0.308621786764125,-0.955334124378962,-2.68653829453769,0.00622142121404034,0.781818181818182,11.3383264163469,0.243118684504952,4.41098334327797,-4.07618608011954,7.65727254759936,7.63598398805117,0.0212885595481941
"23765277",2,8.6472,-0.407792882371378,0.936875503834175,0.361457481672609,1607,0.605819011078975,-0.718361537468596,-0.221781232351256,-1.34328837102392,-2.08875026960028,0.00672896562373336,0.934673496884591,11.3292801524351,0.253670973467652,4.2579446345386,-3.84991516037755,16.7174936160183,16.6666550157399,0.0508386002784346
"23765279",1,1.9701,-1.04009924042646,0.294488271007257,0.023311973093064,2731,0.308753669568447,-0.969679381463915,-0.422038262599421,-0.873843062040236,-2.67767946647764,0.00307135537452471,1.14459447899382,10.2757092789389,0.179314451273312,4.21467571175125,-4.18311461880668,9.35609492347473,9.31697050143794,0.039124422036792
"23765281",1,3.6981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23765283",1,2.0655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23765285",1,1.4643,-1.19519392008135,0.165630062376184,-0.0445175575475976,2265,0.249164521781417,-1.02009191352776,-0.462208366927412,-0.775694140338826,-2.68332802102235,0.00283277900136541,0.781818181818182,11.483431992618,0.286118401779436,4.09236995502749,-4.19736665688365,6.15216828935569,6.13525015492581,0.0169181344298829
"23765287",1,3.8448,-0.730059354934419,0.584873753459825,0.176167667649648,4054,0.443039436947192,-0.856073366877111,-0.331513838465096,-0.775494026612512,-2.84516012696736,0.00678508976899636,0.781818181818182,11.3466517729303,0.2164156868113,4.41311769702236,-4.17892254491064,6.24960976908778,6.23250320080764,0.0171065682801382
"23765289",1,10.5543,-0.603127115716342,1.02342943459123,0.407018510036463,6583,0.645844982464294,-0.684499489606979,-0.194799013135416,-1.93013181859436,-2.51746784137161,0.00160047165868949,3.06070284887982,9.47160565223883,0.624160959301994,5.36059198944153,-4.63866251476326,8.73075225665962,8.2438530484575,0.486899208202125
"23765291",1,2.4993,-0.951798030894701,0.397818389189582,0.0777038002945261,2387,0.356537615571039,-0.929254072047035,-0.389826254724382,-0.70308584174396,-2.70805624875121,0.00589041853491073,0.990884591447894,10.9454512112069,0.234492259308688,4.10072863532926,-4.08412807414453,9.99252761000533,9.95881503102074,0.0337125789845909
"23765295",1,5.2938,-0.541703060591422,0.723767529610375,0.249279809633353,3110,0.507269429290405,-0.801734671031038,-0.288215258212976,-0.893237312484479,-2.61823712801839,0.00968345845501511,1.17317650228184,12.0451567726328,0.151782754894396,4.33549994126153,-3.9396728875807,15.7185784998022,15.6747298661366,0.0438486336655689
"23765297",2,3.4641,-0.845869390675119,0.539590420533916,0.152331023862342,370,0.422098627303184,-0.873789331645884,-0.345630410625881,-1.01214057954199,-1.71942459504995,0.0097256918505514,0.954091664773178,10.8592160901824,0.230028049383994,3.41146126548295,-3.50598832889201,38.9793374100774,38.848584124071,0.130753286006391
"23765299",1,2.2131,-0.930325814130091,0.345001038178042,0.049901333017855,1844,0.33211277707156,-0.94991753205942,-0.406291472827132,-0.841576982329113,-2.48513673435256,0.00539479521021617,0.975361278571803,11.9544974840525,0.158309333436672,4.00973966460134,-3.9261395165913,14.4575856473244,14.4203912179232,0.0371944294011254
"23765301",1,7.9794,-0.431081825665489,0.901970236402641,0.343083736360455,3757,0.589677430642461,-0.732017345215516,-0.232662558762727,-0.855897764167848,-2.72642579075284,0.0122294710671871,1.2166817007317,11.6986863190386,0.22457345155862,4.46898230454003,-3.99354046004337,14.3692269422109,14.3223162530004,0.0469106892104646
"23765303",1,8.8569,-0.550612421361568,0.947281741246234,0.36693520953251,6028,0.610631268098856,-0.714290358881072,-0.218537204271327,-1.45921644308985,-2.68209782680734,0.00176603327050616,1.27193095792285,10.6365844280268,0.419759967052958,5.03803700266519,-4.33935694177505,6.63311021053527,6.60269014910303,0.03042006143224
"23765305",1,3.627,-1.00488087696055,0.559547555580434,0.162836238217861,2381,0.43132759829639,-0.86598160471612,-0.33940899719875,-1.67336310527214,-2.3104385597505,0.0019609251,2.44085541461186,9.96330635313668,0.533989940783184,4.67174794267254,-4.54284657327231,6.91843092445264,6.7921992130126,0.126231711440043
"23765307",1,9.1269,-0.592075025792526,0.960323292155419,0.373800137164159,2768,0.616662198629051,-0.709188180227023,-0.21447164673033,-1.74310866711485,-2.21335847685355,0.00252476429722201,1.69563394221435,10.3158385799041,0.527774164248804,4.80674440890597,-4.30478203557256,11.6741262774488,11.5909845690363,0.0831417084125369
"23765309",1,0.981,-1.34492222460621,-0.0083309926200515,-0.136088725853468,1446,0.168718028496404,-1.08814980022352,-0.51643877888313,-0.550216961008807,-2.63211308724241,0.00405441840071624,0.781818181818182,11.0219723953828,0.238257449046494,3.77662234482261,-4.07174855473316,8.61746027070863,8.59202198918072,0.0254382815279134
"23765311",1,1.9863,-1.06294389761232,0.29804484260098,0.0251841129004926,2736,0.31039836937116,-0.968287962163199,-0.420929541241492,-0.697385876365745,-2.7906096322527,0.0042264925321023,1.41997426799093,11.5253064122863,0.192762426772148,4.15774015025812,-4.2083983687036,11.221872771284,11.1795789503395,0.0422938209445055
"23765313",2,13.5081,-0.41800755475405,1.1305942670424,0.463428888262027,983,0.695402252477162,-0.642573944992577,-0.161391575957972,-2.27488339670967,-2.57244058961018,0.0013512365,2.02532462902707,10.1463929860922,0.535821108063382,5.72613013724847,-4.90253444552584,2.60351104455939,2.57644096061025,0.0270700839491476
"23765317",1,2.7513,-1.16181300280385,0.439537948165414,0.0996645130339678,2420,0.375830394757021,-0.912932344163277,-0.376820649156796,-0.731537496535633,-2.83215947906509,0.00291937278042501,3.43957572212931,10.3840165609711,0.516930889535378,4.34927672639416,-4.31939877221334,21.0085912417122,19.8205438680036,1.18804737370856
"23765319",1,1.6371,-1.08841185388487,0.214075208502808,-0.0190165703889508,1938,0.271567479286195,-1.00113896895627,-0.447106134810616,-0.735013259849909,-2.59910844923939,0.00446806571449661,1.4731127787439,11.4513514152317,0.166480955883862,3.98029467107977,-4.04527311455784,17.0804915432627,17.0142717258262,0.0662198174364635
"23765321",1,0.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23765323",1,2.3571,-1.02006754608201,0.372378007864557,0.0643122659644437,1607,0.344772973965042,-0.939206981412047,-0.397757008829239,-1.02563091558566,-2.38436986190321,0.0029276835706807,1.01469717950705,10.9217336620103,0.22710961063944,4.06341419725512,-4.00896784688015,13.056076077415,13.011347128175,0.0447289492399859
"23765325",1,9.0351,-0.65831731152648,0.955932963671478,0.371489116984788,2593,0.614631936563154,-0.710905785900344,-0.215840282530789,-2.34971968184875,-3.1070312855462,0.0006320291,3.66926056491043,10.1096939199028,0.836585518444246,6.2653596124778,-5.58221287280451,0.881118552204702,0.802251565835123,0.0788669863695796
"23765327",2,18.8613,-0.358464798276371,1.27557162283234,0.539743359037504,522,0.762445533395913,-0.585855201820447,-0.116196507876053,-2.84260972602065,-3.61176554519952,0.0003084414,4.08653306165301,9.73440220295573,0.837854462786294,7.21962346943532,-6.15907879980123,0.275298365083907,0.23253591080424,0.0427624542796675
"23765329",1,9.6813,-0.681963311909123,0.985933678064471,0.387281160020148,2867,0.628505457099194,-0.699168761033048,-0.206487895546896,-1.58242435428817,-2.37931414072891,0.00218785961608632,3.70198358301168,9.21131063764217,0.853935538311406,4.84902888710774,-4.34266889238882,23.573322884039,20.2908954194112,3.28242746462782
"23765331",1,0.3456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23765333",1,2.6982,-1.11020454896467,0.431074137951586,0.0952092572894209,2569,0.371916393134376,-0.916243597026341,-0.379459147258984,-1.41152570701583,-2.4476163244567,0.00184272335685588,1.12745009356433,10.4654125308544,0.407573396595574,4.55069408967914,-4.39806053161652,6.26445490367953,6.23739909305978,0.0270558106197566
"23765335",1,1.4733,-1.43002127729321,0.168291188851266,-0.0431167701107872,1030,0.250395132236803,-1.01905081478665,-0.461378790574387,-0.971678375705736,-2.36336367955263,0.00224180667729015,1.18328208512076,10.5026606958931,0.477252077496224,3.93781907893327,-4.25556871112933,10.1603540447483,10.1146990815666,0.0456549631816537
"23765337",1,9.3663,-0.739271602898611,0.971568064001047,0.379719260241789,3229,0.621862227237698,-0.704788946205549,-0.210966214947599,-1.71033458447266,-2.38408438437032,0.00198098570926107,3.29432811953713,9.84913929845659,1.09363834233577,4.97708809412749,-4.49174212440843,13.4245607735643,12.5593478084547,0.865212965109551
"23765339",1,2.4327,-0.87845227782017,0.38608855513805,0.0715293458561115,2178,0.351113274954794,-0.933843074536917,-0.393482899195637,-0.681374888613521,-2.63472628241914,0.00805629822070876,1.4705560862518,11.9583661534317,0.138922661636162,4.02691441898541,-3.96556343686676,19.5519212574366,19.4869713330552,0.0649499243813552
"23765341",1,3.0456,-0.818223516593867,0.483672863806311,0.12289664271038,2479,0.396240130687956,-0.895665669081819,-0.36306208313421,-0.761304447211899,-2.64600576845928,0.00726852500192483,0.8366884974067,10.5144119942173,0.20949258004402,4.14524446475849,-4.00668018272168,9.75530779269724,9.72282218456699,0.0324856081302562
"23765343",1,3.87,-0.68564480210524,0.587710965018911,0.177661144320056,3004,0.444351476131142,-0.854963379294201,-0.330629369471875,-0.775662815482339,-2.69141022488774,0.00895669362414139,1.03762069580954,11.953658203581,0.190613207504056,4.2556072451027,-4.00563621524055,12.4087821834141,12.3747916361585,0.0339905472556738
"23765345",1,6.4323,-0.664180150686116,0.808366291540492,0.293811658829937,3788,0.546391253043881,-0.768637533969927,-0.261842540969141,-1.28927352611807,-2.58737594643569,0.00246441512428944,1.31654274884039,10.8411373088907,0.18243044151519,4.71127532133634,-4.18692138273327,10.3013827445065,10.2590793419319,0.042303402574653
"23765347",1,6.9867,-0.844062158412516,0.844272095602742,0.312712075518104,3164,0.562995521312139,-0.754590291428637,-0.250649308396811,-1.419213427872,-2.55157778731801,0.00182678500306184,3.45377462820766,9.47307965914587,0.871572030727552,4.81548638723546,-4.37799378036532,19.3887090384376,17.5400748681939,1.84863417024372
"23765349",2,12.9294,-0.618025551908975,1.1115783715366,0.453419131952574,3971,0.686608547988832,-0.650013435637205,-0.167319568588412,-3.1395122625253,-4.62104641240109,7.34785e-05,4.01459205480109,8.67070553140445,1.19758333255768,8.07177717242692,-8.10237290870956,0.00357168566095565,0.00280231722376913,0.000769368437186528
"23765351",2,8.829,-0.78995210264122,0.945911516819273,0.366213938604251,1123,0.60999762196372,-0.714826424858024,-0.218964356426811,-2.75371566489796,-4.12540339065361,0.0001486321,4.0352483609739,8.66299315608862,1.22320559265899,7.46036242597311,-7.08407278830288,0.0329966631061724,0.0256309786356154,0.00736568447055693
"23765353",1,0.2475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23765355",2,3.4641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23765357",1,11.232,-0.512845708982663,1.05045709478573,0.421245570343942,4742,0.658343644790716,-0.673925597482614,-0.186373442522065,-1.88204498038037,-2.36366881444621,0.00203884601817284,2.54513951486676,8.40101311278433,0.430785330038266,5.14228475913413,-4.48929828084301,11.7420513624762,11.1936459503811,0.5484054120951
